operation,amount,time
sin,2000000,1522716
sin,2000000,1535278
sin,2000000,1524143
sin,2000000,1541316
sin,2000000,1542575
sin,2000000,1538047
sin,2000000,1539230
sin,2000000,1544930
sin,2000000,1541443
sin,2000000,1514963
sin,2000000,1534955
sin,2000000,1536689
sin,2000000,1533464
sin,2000000,1527460
sin,2000000,1627894
sin,2000000,1528216
sin,2000000,1537548
sin,2000000,1539756
sin,2000000,1537760
sin,2000000,1530983
sin,2000000,1533272
sin,2000000,1537450
sin,2000000,1531302
sin,2000000,1539602
sin,2000000,1544544
sin,2000000,1535009
sin,2000000,1537610
sin,2000000,1530398
sin,2000000,1633914
sin,2000000,1523169
sin,2000000,1533204
sin,2000000,1522724
sin,2000000,1536351
sin,2000000,1536218
sin,2000000,1540440
sin,2000000,1541942
sin,2000000,1539859
sin,2000000,1541529
sin,2000000,1535738
sin,2000000,1539221
sin,2000000,1534590
sin,2000000,1541973
sin,2000000,1535995
sin,2000000,1636510
sin,2000000,1534981
sin,2000000,1531658
sin,2000000,1537792
sin,2000000,1543940
sin,2000000,1537857
sin,2000000,1532903
sin,2000000,1529479
sin,2000000,1533194
sin,2000000,1540246
sin,2000000,1535101
sin,2000000,1543630
sin,2000000,1537546
sin,2000000,1534875
sin,2000000,1543045
sin,2000000,1631453
sin,2000000,1538714
sin,2000000,1523086
sin,2000000,1509207
sin,2000000,1514972
sin,2000000,1521012
sin,2000000,1535426
sin,2000000,1522224
sin,2000000,1522730
sin,2000000,1528125
sin,2000000,1526975
sin,2000000,1531517
sin,2000000,1534834
sin,2000000,1524350
sin,2000000,1524927
sin,2000000,1659659
sin,2000000,1537555
sin,2000000,1535177
sin,2000000,1529814
sin,2000000,1536821
sin,2000000,1531553
tan,2000000,1537476
tan,2000000,1552375
tan,2000000,1546255
tan,2000000,1551052
tan,2000000,1548830
tan,2000000,1532467
tan,2000000,1545493
tan,2000000,1541316
tan,2000000,1544575
tan,2000000,1544463
tan,2000000,1544768
tan,2000000,1541879
tan,2000000,1620264
tan,2000000,1575400
tan,2000000,1534047
tan,2000000,1523712
tan,2000000,1540470
tan,2000000,1547308
tan,2000000,1542820
tan,2000000,1539935
tan,2000000,1532897
tan,2000000,1533496
tan,2000000,1537382
tan,2000000,1518685
tan,2000000,1544857
tan,2000000,1544387
tan,2000000,1550984
tan,2000000,1648843
tan,2000000,1554055
tan,2000000,1524601
tan,2000000,1514623
tan,2000000,1524797
tan,2000000,1522896
tan,2000000,1541636
tan,2000000,1551004
tan,2000000,1529195
tan,2000000,1543505
tan,2000000,1520639
tan,2000000,1551224
tan,2000000,1539462
tan,2000000,1529246
tan,2000000,1542405
tan,2000000,1648813
tan,2000000,1539128
tan,2000000,1517650
tan,2000000,1538075
tan,2000000,1537355
tan,2000000,1540703
tan,2000000,1534641
tan,2000000,1544025
tan,2000000,1542633
tan,2000000,1548752
tan,2000000,1531466
tan,2000000,1542128
tan,2000000,1547378
tan,2000000,1545149
tan,2000000,1549770
tan,2000000,1648416
tan,2000000,1537398
tan,2000000,1537983
tan,2000000,1537743
tan,2000000,1535158
tan,2000000,1538138
tan,2000000,1546864
tan,2000000,1544628
tan,2000000,1544505
tan,2000000,1542135
tan,2000000,1536154
tan,2000000,1540354
tan,2000000,1528280
tan,2000000,1546702
tan,2000000,1540067
tan,2000000,1633625
tan,2000000,1544203
tan,2000000,1544803
tan,2000000,1536551
tan,2000000,1544879
tan,2000000,1556305
tan,2000000,1545632
tan,2000000,1541195
tan,2000000,1538156
tan,2000000,1527657
tan,2000000,1534820
tan,2000000,1542118
tan,2000000,1535307
tan,2000000,1548886
tan,2000000,1633008
tan,2000000,1548816
tan,2000000,1529440
tan,2000000,1535009
tan,2000000,1530503
tan,2000000,1544962
tan,2000000,1538618
tan,2000000,1526692
tan,2000000,1533051
tan,2000000,1550987
tan,2000000,1532460
tan,2000000,1546238
tan,2000000,1534100
tan,2000000,1548203
rand,2000000,2683125
rand,2000000,2689875
rand,2000000,2688327
rand,2000000,2686896
rand,2000000,2690750
rand,2000000,2779400
rand,2000000,2677774
rand,2000000,2671389
rand,2000000,2689462
rand,2000000,2671409
rand,2000000,2762008
rand,2000000,2691898
rand,2000000,2684478
rand,2000000,2676470
rand,2000000,2681055
rand,2000000,2683728
rand,2000000,2757607
rand,2000000,2681562
rand,2000000,2678660
rand,2000000,2689688
rand,2000000,2701356
rand,2000000,2687594
rand,2000000,2768395
rand,2000000,2670286
rand,2000000,2693038
rand,2000000,2694736
rand,2000000,2673257
rand,2000000,2686527
rand,2000000,2773573
rand,2000000,2679246
rand,2000000,2684892
rand,2000000,2684597
rand,2000000,2690455
rand,2000000,2687521
rand,2000000,2752519
rand,2000000,2689155
rand,2000000,2691431
rand,2000000,2692914
rand,2000000,2690395
rand,2000000,2696746
rand,2000000,2775317
rand,2000000,2683458
rand,2000000,2674809
rand,2000000,2681826
rand,2000000,2681432
rand,2000000,2678287
rand,2000000,2764455
rand,2000000,2672848
rand,2000000,2679512
rand,2000000,2681954
rand,2000000,2692340
rand,2000000,2681563
rand,2000000,2748498
rand,2000000,2656194
rand,2000000,2683244
rand,2000000,2688475
rand,2000000,2692060
rand,2000000,2731913
rand,2000000,2718918
rand,2000000,2663804
rand,2000000,2670424
rand,2000000,2668571
rand,2000000,2684571
rand,2000000,2776981
rand,2000000,2687050
rand,2000000,2666176
rand,2000000,2691296
rand,2000000,2672278
rand,2000000,2668555
rand,2000000,2769646
rand,2000000,2670133
rand,2000000,2683574
rand,2000000,2684828
rand,2000000,2686235
rand,2000000,2673052
rand,2000000,2771175
rand,2000000,2681870
rand,2000000,2667811
rand,2000000,2681555
rand,2000000,2673459
rand,2000000,2687940
rand,2000000,2766962
rand,2000000,2677646
rand,2000000,2665846
rand,2000000,2655419
rand,2000000,2644235
rand,2000000,2666840
rand,2000000,2767950
rand,2000000,2689072
rand,2000000,2692008
rand,2000000,2687698
rand,2000000,2689356
rand,2000000,2687753
rand,2000000,2772587
